scottweiland|Scott Weiland|Weiland, Scott|Weiland, Scott|Composer|
scriabin|Alexander Scriabin|Scriabin, Alexander|Scriabin, Alexander (1872-1915)|Composer|Romantic
sdudas|S. Dudas|Dudas, S.|Dudas, S.|Composer|
seamusmcguire|Seamus McGuire|McGuire, Seamus|McGuire, Seamus|Composer|
seandouglas|Sean Douglas|Douglas, Sean|Douglas, Sean|Composer|
seanharris|Sean Harris|Harris, Sean|Harris, Sean|Composer|
seankinney|Sean Kinney|Kinney, Sean|Kinney, Sean|Composer|
seattlesymphonyorchestra|Seattle Symphony Orchestra|Seattle Symphony Orchestra||Orchestra|
sebastianaguileradeheredia|Sebastian Aguilera de Heredia|Heredia, Sebastian Aguilera de|Heredia, Sebastian Aguilera de (1561-1627)|Composer|Baroque
sebastianantonscherer|Sebastian Anton Scherer|Scherer, Sebastian Anton|Scherer, Sebastian Anton (1631-1712)|Composer|Baroque
sebastianbodinus|Sebastian Bodinus|Bodinus, Sebastian|Bodinus, Sebastian (1700-1759)|Composer|Classical
sebastianduron|Sebastián Durón|Durón, Sebastián|Durón, Sebastián (1660-1716)|Composer|Baroque
sebastianiradier|Sebastián Iradier|Iradier, Sebastián|Iradier, Sebastián (1809-1865)|Composer|Romantic
sebastianknupfer|Sebastian Knüpfer|Knüpfer, Sebastian|Knüpfer, Sebastian (1633-1676)|Composer|Baroque
sebastianramondealberoyananos|Sebastián Ramón de Albero y Añaños|Añaños , Sebastián Ramón de Albero y|Añaños , Sebastián Ramón de Albero y (1722-1756)|Composer|Classical
sebastianraval|Sebastián Raval|Raval, Sebastián|Raval, Sebastián (1550-1604)|Composer|Baroque
sebastiendebrossard|Sébastien de Brossard|Brossard, Sébastien de|Brossard, Sébastien de (1655-1730)|Composer|Baroque
sebastienlecamus|Sébastien Le Camus|Camus, Sébastien Le|Camus, Sébastien Le (c1610-1677)|Composer|Baroque
sechter|Simon Sechter|Sechter, Simon|Sechter, Simon (1788-1867)|Composer|Romantic
seger|Josef Seger|Seger, Josef|Seger, Josef (1716-1782)|Composer|Classical
seijiozawa|Seiji Ozawa|Ozawa, Seiji||Conductor|
seixas|Carlos Seixas|Seixas, Carlos|Seixas, Carlos (1704-1742)|Composer|Baroque
selle|Thomas Selle|Selle, Thomas|Selle, Thomas (1599-1663)|Composer|Baroque
semenhulakartemovsky|Semen Hulak-Artemovsky|Hulak-Artemovsky, Semen|Hulak-Artemovsky, Semen (1813-1873)|Composer|Romantic
semyonbychkov|Semyon Bychkov|Bychkov, Semyon||Conductor|
senaille|Jean Baptiste Senaillé|Senaillé, Jean Baptiste|Senaillé, Jean Baptiste (1687-1730)|Composer|Baroque
september|September|September|September|Composer|
sepultura|Sepultura|Sepultura|Sepultura|Composer|
sergeibortkiewicz|Sergei Bortkiewicz|Bortkiewicz, Sergei|Bortkiewicz, Sergei (1877-1952)|Composer|Romantic
sergeilyapunov|Sergei Lyapunov|Lyapunov, Sergei|Lyapunov, Sergei (1859-1924)|Composer|Romantic
sergeiprokofiev|Sergei Prokofiev|Prokofiev, Sergei|Prokofiev, Sergei (1891-1953)|Composer|20th Century
sergeyrachmaninoff|Sergei Rachmaninoff|Rachmaninoff, Sergei|Rachmaninoff, Sergei (1873-1943)|Composer|Romantic
sergeyrachmaninov|Sergei Rachmaninoff|Rachmaninoff, Sergei|Rachmaninoff, Sergei (1873-1943)|Composer|Romantic
sergeirachmaninoff|Sergei Rachmaninoff|Rachmaninoff, Sergei|Rachmaninoff, Sergei (1873-1943)|Composer|Romantic
sergeirachmaninov|Sergei Rachmaninoff|Rachmaninoff, Sergei|Rachmaninoff, Sergei (1873-1943)|Composer|Romantic
sergeiskripka|Sergei Skripka|Skripka, Sergei||Conductor|
sergeitaneyev|Sergei Taneyev|Taneyev, Sergei|Taneyev, Sergei (1856-1915)|Composer|Romantic
sergeyprokofiev|Sergei Prokofiev|Prokofiev, Sergei|Prokofiev, Sergei (1891-1953)|Composer|20th Century
sergiomazul|Sergio Mazul|Mazul, Sergio|Mazul, Sergio|Composer|
sergiucomissiona|Sergiu Comissiona|Comissiona, Sergiu||Conductor|
serjtankian|Serj Tankian|Tankian, Serj|Tankian, Serj|Composer|
sermisy|Claudin de Sermisy|Sermisy, Claudin de|Sermisy, Claudin de (c.1490-1562)|Composer|Renaissance
servaesdekoninck|Servaes de Koninck|Koninck, Servaes de|Koninck, Servaes de (c1654-c1701)|Composer|Baroque
sessa|Claudia Sessa|Sessa, Claudia|Sessa, Claudia (c1570-c1617/1619)|Composer|Baroque
sethweeks|Seth Weeks|Weeks, Seth|Weeks, Seth (1868-1953)|Composer|Romantic
setoguchi|Tokichi Setoguchi|Setoguchi, Tokichi|Setoguchi, Tokichi (1868-1941)|Composer|Romantic
settimiacaccini|Settimia Caccini|Caccini, Settimia|Caccini, Settimia (1591-1638?)|Composer|Baroque
seuerling|Charlotta Seuerling|Seuerling, Charlotta|Seuerling, Charlotta (1782-1828)|Composer|Romantic
severobonini|Severo Bonini|Bonini, Severo|Bonini, Severo (1582-1663)|Composer|Baroque
seward|Seward|Seward|Seward|Composer|
seyfried|Ignaz von Seyfried|Seyfried, Ignaz von|Seyfried, Ignaz von (1776-1841)|Composer|Romantic
sgambati|Giovanni Sgambati|Sgambati, Giovanni|Sgambati, Giovanni (1841-1914)|Composer|Romantic
shadowmorton|Shadow Morton|Morton, Shadow|Morton, Shadow|Composer|
shaffersmith|Shaffer Smith|Smith, Shaffer|Smith, Shaffer|Composer|
shagrath|Shagrath|Shagrath|Shagrath|Composer|
shanestevens|Shane Stevens|Stevens, Shane|Stevens, Shane|Composer|
shannonlarkin|Shannon Larkin|Larkin, Shannon|Larkin, Shannon|Composer|
shaporin|Yuri Shaporin|Shaporin, Yuri|Shaporin, Yuri (1887-1966)|Composer|20th Century
sharondenadel|Sharon Den Adel|Adel, Sharon Den|Adel, Sharon Den|Composer|
shavoodadjian|Shavo Odadjian|Odadjian, Shavo|Odadjian, Shavo|Composer|
shebalin|Vissarion Shebalin|Shebalin, Vissarion|Shebalin, Vissarion (1902-1963)|Composer|20th Century
sherwinmaschwitz|Sherwin Maschwitz|Maschwitz, Sherwin|Maschwitz, Sherwin|Composer|
sherylcrow|Sheryl Crow|Crow, Sheryl|Crow, Sheryl|Composer|
shield|William Shield|Shield, William|Shield, William (1748-1829)|Composer|Classical
shirishkorde|Shirish Korde|Korde, Shirish|Korde, Shirish (b1945)|Composer|20th Century
shostakovich|Dmitri Shostakovich|Shostakovich, Dmitri|Shostakovich, Dmitri (1906-1975)|Composer|20th Century
shuttleworth|Obadiah Shuttleworth|Shuttleworth, Obadiah|Shuttleworth, Obadiah (c1675?-1734)|Composer|Baroque
siafurler|Sia Furler|Furler, Sia|Furler, Sia|Composer|
sibelius|Jean Sibelius|Sibelius, Jean|Sibelius, Jean (1865-1957)|Composer|Romantic
sieczyński|Rudolf Sieczyński|Sieczyński, Rudolf|Sieczyński, Rudolf (1879-1952)|Composer|Romantic
siefert|Paul Siefert|Siefert, Paul|Siefert, Paul (1586-1666)|Composer|Baroque
sigfridkargelert|Sigfrid Karg-Elert|Karg-Elert, Sigfrid|Karg-Elert, Sigfrid (1877-1933)|Composer|20th Century
sigismondodindia|Sigismondo d'India|d'India, Sigismondo|d'India, Sigismondo (c1582-1629)|Composer|Baroque
sigismondthalberg|Sigismond Thalberg|Thalberg, Sigismond|Thalberg, Sigismond (1812-1871)|Composer|Romantic
sigismundneukomm|Sigismund Neukomm|Neukomm, Sigismund|Neukomm, Sigismund (1778-1858)|Composer|Romantic
sigismundvonneukomm|Sigismund von Neukomm|Neukomm, Sigismund von|Neukomm, Sigismund von (1778-1858)|Composer|Romantic
sigmundtheophilstaden|Sigmund Theophil Staden|Staden, Sigmund Theophil|Staden, Sigmund Theophil (1607-1655)|Composer|Baroque
silvestri|Giuseppe Silvestri|Silvestri, Giuseppe|Silvestri, Giuseppe (1841-1921)|Composer|Romantic
silvetrerevueltas|Silvetre Revueltas|Revueltas, Silvetre|Revueltas, Silvetre (1899-1940)|Composer|20th Century
silviusleopoldweiss|Silvius Leopold Weiss|Weiss, Silvius Leopold|Weiss, Silvius Leopold (1687-1750)|Composer|Baroque
simmes|William Simmes|Simmes, William|Simmes, William (c1575-c1625)|Composer|Renaissance
simonbolivaryouthorchestraofvenezuela|Simón Bolivar Youth Orchestra of Venezuela|Simón Bolivar Youth Orchestra of Venezuela||Orchestra|
simonbrixi|Šimon Brixi|Brixi, Šimon|Brixi, Šimon (1693-1735)|Composer|Baroque
simonemolinaro|Simone Molinaro|Molinaro, Simone|Molinaro, Simone (1565-1615)|Composer|Baroque
simonesimons|Simone Simons|Simons, Simone|Simons, Simone|Composer|
simongintzler|Simon Gintzler|Gintzler, Simon|Gintzler, Simon (c1500-1547)|Composer|Renaissance
simonives|Simon Ives|Ives, Simon|Ives, Simon (1600-1662)|Composer|Baroque
simonleduc|Simon Le Duc|Duc, Simon Le|Duc, Simon Le (Leduc) (1742-1777)|Composer|Classical
simonpreston|Simon Preston|Preston, Simon||Conductor|
simonsechter|Simon Sechter|Sechter, Simon|Sechter, Simon (1788-1867)|Composer|Romantic
simonstandage|Simon Standage|Standage, Simon||Conductor|
simpson|Christopher Simpson|Simpson, Christopher|Simpson, Christopher (c1602/1606-1669)|Composer|Baroque
sinding|Christian Sinding|Sinding, Christian|Sinding, Christian (1856-1941)|Composer|Romantic
sinfonieorchesterdesndr|Sinfonie-Orchester des NDR|Sinfonie-Orchester des NDR||Orchestra|
sinyavina|Yekaterina Sinyavina|Sinyavina, Yekaterina|Sinyavina, Yekaterina (died 1784)|Composer|Classical
sircharlesmackerras|Sir Charles Mackerras|Mackerras, Sir Charles||Conductor|
sircolindavis|Sir Colin Davis|Davis, Sir Colin||Conductor|
siret|Nicolas Siret|Siret, Nicolas|Siret, Nicolas (1663-1754)|Composer|Classical
sirjohnbarbirolli|Sir John Barbirolli|Barbirolli, Sir John||Conductor|
sirmen|Maddalena Laura Sirmen|Sirmen, Maddalena Laura|Sirmen, Maddalena Laura (1745-1818)|Composer|Classical
sirsimonrattle|Sir Simon Rattle|Rattle, Sir Simon||Conductor|
skidmore|Skidmore|Skidmore|Skidmore|Composer|
slash|Slash|Slash|Slash|Composer|
slayer|Slayer|Slayer|Slayer|Composer|
sleepingromance|Sleeping Romance|Romance, Sleeping|Romance, Sleeping|Composer|
slovakradiosymphonyorchestra|Slovak Radio Symphony Orchestra|Slovak Radio Symphony Orchestra||Orchestra|
slovakstatephilharmonicorchestra|Slovak State Philharmonic Orchestra|Slovak State Philharmonic Orchestra||Orchestra|
smetana|Bedřich Smetana|Smetana, Bedřich|Smetana, Bedřich (1824-1884)|Composer|Romantic
smethergell|William Smethergell|Smethergell, William|Smethergell, William (1751-1836)|Composer|Classical
smith|John Christopher Smith|Smith, John Christopher|Smith, John Christopher (1712-1795)|Composer|Classical
snowyshaw|Snowy Shaw|Shaw, Snowy|Shaw, Snowy|Composer|
soderman|August Söderman|Söderman, August|Söderman, August (1832-1876)|Composer|Romantic
sokolovsky|Mikhail Sokolovsky|Sokolovsky, Mikhail|Sokolovsky, Mikhail (1756-after 1795)|Composer|Classical
sola|Andrés de Sola|Sola , Andrés de|Sola , Andrés de (1634-1696)|Composer|Baroque
soler|Antonio Soler|Soler, Antonio|Soler, Antonio (1729-1783)|Composer|Classical
solere|Pedro Étienne Solère|Solère, Pedro Étienne|Solère, Pedro Étienne (1753-1817)|Composer|Classical
solie|Jean-Pierre Solié|Solié, Jean-Pierre|Solié, Jean-Pierre (1755-1812)|Composer|Classical
soliva|Carlo Evasio Soliva|Soliva, Carlo Evasio|Soliva, Carlo Evasio (1791-1853)|Composer|Romantic
solperez|Sol Perez|Perez, Sol|Perez, Sol|Composer|
somis|Giovanni Battista Somis|Somis, Giovanni Battista|Somis, Giovanni Battista (1686-1763)|Composer|Classical
sommer|Sommer|Sommer|Sommer|Composer|
sophiacorridussek|Sophia Corri Dussek|Dussek, Sophia Corri|Dussek, Sophia Corri (1775-1847)|Composer|Romantic
sophiadussek|Sophia Dussek|Dussek, Sophia|Dussek, Sophia (1775-1847)|Composer|Romantic
sophiamariawestenholz|Sophia Maria Westenholz|Westenholz, Sophia Maria|Westenholz, Sophia Maria (1759-1838)|Composer|Classical
sophiebawr|Sophie Bawr|Bawr, Sophie|Bawr, Sophie (1773-1860)|Composer|Romantic
sophiegail|Sophie Gail|Gail, Sophie|Gail, Sophie (1775-1819)|Composer|Romantic
sophielebrun|Sophie Lebrun|Lebrun, Sophie|Lebrun, Sophie (1781-1863)|Composer|Romantic
sor|Fernando Sor|Sor, Fernando|Sor, Fernando (1778-1839)|Composer|Romantic
soriano|Francesco Soriano|Soriano, Francesco|Soriano, Francesco (1548/9-1621)|Composer|Renaissance
sorkocevic|Luka Sorkočević|Sorkočević, Luka|Sorkočević, Luka (1734-1789)|Composer|Classical
souliaert|Carolus Souliaert|Souliaert, Carolus|Souliaert, Carolus (?-c1540)|Composer|Renaissance
sousa|John Philip Sousa|Sousa, John Philip|Sousa, John Philip (1854-1932)|Composer|Romantic
spadi|Giovanni Battista Spadi|Spadi, Giovanni Battista|Spadi, Giovanni Battista (d. 1590)|Composer|Renaissance
spech|Johannes Spech|Spech, Johannes|Spech, Johannes (1767?-1836)|Composer|Classical
spencerwilliams|Spencer Williams|Williams, Spencer|Williams, Spencer|Composer|
sperger|Johannes Matthias Sperger|Sperger, Johannes Matthias|Sperger, Johannes Matthias (1750-1812)|Composer|Classical
spergher|Ignazio Spergher|Spergher, Ignazio|Spergher, Ignazio (1734-1808)|Composer|Classical
sperry|S. Perry|Perry, S.|Perry, S.|Composer|
speth|Johann Speth|Speth, Johann|Speth, Johann (1664-after 1719)|Composer|Baroque
spinacino|Francesco Spinacino|Spinacino, Francesco|Spinacino, Francesco (15??)|Composer|Renaissance
spohr|Louis Spohr|Spohr, Louis|Spohr, Louis (1784-1859)|Composer|Romantic
spontini|Gaspare Spontini|Spontini, Gaspare|Spontini, Gaspare (1774-1851)|Composer|Romantic
spyridonsamaras|Spyridon Samaras|Samaras, Spyridon|Samaras, Spyridon (1861-1917)|Composer|Romantic
spyridonxyndas|Spyridon Xyndas|Xyndas, Spyridon|Xyndas, Spyridon (1812-1896)|Composer|Romantic
sr|William Walond Sr.|Sr., William Walond|Sr., William Walond (1719-1768)|Composer|Classical
staatskapelleberlin|Staatskapelle Berlin|Staatskapelle Berlin||Orchestra|
staatskapelledresden|Staatskapelle Dresden|Staatskapelle Dresden||Orchestra|
stablile|Annibale Stablile|Stablile, Annibale|Stablile, Annibale (c1535-1595)|Composer|Renaissance
stachowicz|Damian Stachowicz|Stachowicz, Damian|Stachowicz, Damian (1658-1699)|Composer|Baroque
staden|Johann Staden|Staden, Johann|Staden, Johann (1581-1634)|Composer|Baroque
staind|Staind|Staind|Staind|Composer|
stainer|John Stainer|Stainer, John|Stainer, John (1840-1901)|Composer|Romantic
stamitz|Anton Stamitz|Stamitz, Anton|Stamitz, Anton (1754-1798/1809)|Composer|Classical
stanford|Charles Villiers Stanford|Stanford, Charles Villiers|Stanford, Charles Villiers (1852-1924)|Composer|Romantic
stanislavbinicki|Stanislav Binički|Binički, Stanislav|Binički, Stanislav (1872-1942)|Composer|Romantic
stanisławmoniuszko|Stanisław Moniuszko|Moniuszko, Stanisław|Moniuszko, Stanisław (1819-1872)|Composer|Romantic
stanisławsylwesterszarzyński|Stanisław Sylwester Szarzyński|Szarzyński, Stanisław Sylwester|Szarzyński, Stanisław Sylwester (c1650-c1720)|Composer|Baroque
stankian|S. Tankian|Tankian, S.|Tankian, S.|Composer|
stankovic|Kornelije Stanković|Stanković, Kornelije|Stanković, Kornelije (1831-1865)|Composer|Romantic
stanley|John Stanley|Stanley, John|Stanley, John (1712-1786)|Composer|Classical
stanleymyers|Stanley Myers|Myers, Stanley|Myers, Stanley (1930-1993)|Composer|20th Century
stanlynch|Stan Lynch|Lynch, Stan|Lynch, Stan|Composer|
starzer|Joseph Starzer|Starzer, Joseph|Starzer, Joseph (c1726-1787)|Composer|Classical
statesymphonyorchestraoftherussianfederation|State Symphony Orchestra of the Russian Federation|State Symphony Orchestra of the Russian Federation||Orchestra|
stedingk|Maria Fredrica von Stedingk|Stedingk, Maria Fredrica von|Stedingk, Maria Fredrica von (1799-1868)|Composer|Romantic
stefanaskenase|Stefan Askenase|Askenase, Stefan||Conductor|
stefanieridel|Stefanie Ridel|Ridel, Stefanie|Ridel, Stefanie|Composer|
stefanigermanotta|Stefani Germanotta|Germanotta, Stefani|Germanotta, Stefani|Composer|
stefanlessard|Stefan Lessard|Lessard, Stefan|Lessard, Stefan|Composer|
stefanobernardi|Stefano Bernardi|Bernardi, Stefano|Bernardi, Stefano (c1577-1637)|Composer|Renaissance
stefanofelis|Stefano Felis|Felis, Stefano|Felis, Stefano (1538-1603)|Composer|Baroque
stefanolandi|Stefano Landi|Landi, Stefano|Landi, Stefano (1586-1639)|Composer|Baroque
stefanschmidt|Stefan Schmidt|Schmidt, Stefan|Schmidt, Stefan|Composer|
steffani|Agostino Steffani|Steffani, Agostino|Steffani, Agostino (1654-1728)|Composer|Baroque
steibelt|Daniel Steibelt|Steibelt, Daniel|Steibelt, Daniel (1765-1823)|Composer|Classical
steigleder|Johann Ulrich Steigleder|Steigleder, Johann Ulrich|Steigleder, Johann Ulrich (1593-1635)|Composer|Baroque
stella|Scipione Stella|Stella, Scipione|Stella, Scipione (1558/1559-1622)|Composer|Baroque
stenhammar|Wilhelm Stenhammar|Stenhammar, Wilhelm|Stenhammar, Wilhelm (1871-1927)|Composer|Romantic
stephanzirler|Stephan Zirler|Zirler, Stephan|Zirler, Stephan (1518-1568)|Composer|Renaissance
stephencleobury|Stephen Cleobury|Cleobury, Stephen||Conductor|
stephendodgson|Stephen Dodgson|Dodgson, Stephen|Dodgson, Stephen (b1924)|Composer|20th Century
stephenflaherty|Stephen Flaherty|Flaherty, Stephen|Flaherty, Stephen|Composer|
stephenfoster|Stephen Foster|Foster, Stephen|Foster, Stephen (1826-1864)|Composer|Romantic
stephenheller|Stephen Heller|Heller, Stephen|Heller, Stephen (1813-1888)|Composer|Romantic
stephenoremus|Stephen Oremus|Oremus, Stephen||Conductor|
stephenstorace|Stephen Storace|Storace, Stephen|Storace, Stephen (1762-1796)|Composer|Classical
sterkel|Johann Franz Xaver Sterkel|Sterkel, Johann Franz Xaver|Sterkel, Johann Franz Xaver (1750-1817)|Composer|Classical
stevanmokranjac|Stevan Mokranjac|Mokranjac, Stevan|Mokranjac, Stevan (1856-1914)|Composer|Romantic
steveaugeri|Steve Augeri|Augeri, Steve|Augeri, Steve|Composer|
stevebowman|Steve Bowman|Bowman, Steve|Bowman, Steve|Composer|
stevebuslowe|Steve Buslowe|Buslowe, Steve|Buslowe, Steve|Composer|
stevegaines|Steve Gaines|Gaines, Steve|Gaines, Steve|Composer|
stevemiller|Steve Miller|Miller, Steve|Miller, Steve|Composer|
stevens|John Stevens|Stevens, John|Stevens, John (b1951)|Composer|20th Century
stevensametz|Steven Sametz|Sametz, Steven|Sametz, Steven (b1954)|Composer|20th Century
steventyler|Steven Tyler|Tyler, Steven|Tyler, Steven|Composer|
stevenwilliamforrest|Steven William Forrest|Forrest, Steven William|Forrest, Steven William|Composer|
steveperry|Steve Perry|Perry, Steve|Perry, Steve|Composer|
steverushton|Steve Rushton|Rushton, Steve|Rushton, Steve|Composer|
stevevai|Steve Vai|Vai, Steve|Vai, Steve|Composer|
stevewalsh|Steve Walsh|Walsh, Steve|Walsh, Steve|Composer|
steveyoung|Steve Young|Young, Steve|Young, Steve|Composer|
stevienicks|Stevie Nicks|Nicks, Stevie|Nicks, Stevie|Composer|
stewartrobertson|Stewart Robertson|Robertson, Stewart||Conductor|
stlouissymphonyorchestra|St. Louis Symphony Orchestra|St. Louis Symphony Orchestra||Orchestra|
stobaus|Johann Stobäus|Stobäus, Johann|Stobäus, Johann (1580-1646)|Composer|Baroque
stojowski|Zygmunt Stojowski|Stojowski, Zygmunt|Stojowski, Zygmunt (1870-1946)|Composer|Romantic
stokowskisymphonyorchestra|Stokowski Symphony Orchestra|Stokowski Symphony Orchestra||Orchestra|
stolzel|Gottfried Heinrich Stölzel|Stölzel, Gottfried Heinrich|Stölzel, Gottfried Heinrich (1690-1749)|Composer|Baroque
stonegossard|Stone Gossard|Gossard, Stone|Gossard, Stone|Composer|
stonetemplepilots|Stone Temple Pilots|Pilots, Stone Temple|Pilots, Stone Temple|Composer|
storace|Bernardo Storace|Storace, Bernardo|Storace, Bernardo (1637-1707)|Composer|Baroque
stpaulchamberorchestra|St. Paul Chamber Orchestra|St. Paul Chamber Orchestra||Orchestra|
stpetersburgphilharmonicorchestra|St. Petersburg Philharmonic Orchestra|St. Petersburg Philharmonic Orchestra||Orchestra|
stradella|Alessandro Stradella|Stradella, Alessandro|Stradella, Alessandro (1639-1682)|Composer|Baroque
stratton|John F. Stratton|Stratton, John F.|Stratton, John F. (1832-1912)|Composer|Romantic
strauss|Eduard Strauss|Strauss, Eduard|Strauss, Eduard (1835-1916)|Composer|Romantic
stravinsky|Igor Stravinsky|Stravinsky, Igor|Stravinsky, Igor (1882-1971)|Composer|20th Century
strong|George Templeton Strong|Strong, George Templeton|Strong, George Templeton (1820-1875)|Composer|Romantic
strozzi|Barbara Strozzi|Strozzi, Barbara|Strozzi, Barbara (1619-1677)|Composer|Baroque
strungk|Delphin Strungk|Strungk, Delphin|Strungk, Delphin (1600/1601-1694)|Composer|Baroque
stuck|Jean-Baptiste Stuck|Stuck, Jean-Baptiste|Stuck, Jean-Baptiste (1680-1755)|Composer|Classical
stuttgartchamberorchestra|Stuttgart Chamber Orchestra|Stuttgart Chamber Orchestra||Orchestra|
subissati|Aldebrando Subissati|Subissati , Aldebrando|Subissati , Aldebrando (1606-1677)|Composer|Baroque
successfulfailure|Successful Failure|Failure, Successful|Failure, Successful|Composer|
sudwestdeutscheskammerorchesterpforzheim|Sudwestdeutsches Kammerorchester Pforzheim|Sudwestdeutsches Kammerorchester Pforzheim||Orchestra|
suk|Josef Suk|Suk, Josef|Suk, Josef (1874-1935)|Composer|Romantic
sullivan|Arthur Sullivan|Sullivan, Arthur|Sullivan, Arthur (1842-1900)|Composer|Romantic
sully|Sully|Sully|Sully|Composer|
sullyerna|Sully Erna|Erna, Sully|Erna, Sully|Composer|
sulpitiacesis|Sulpitia Cesis|Cesis, Sulpitia|Cesis, Sulpitia (b. 1577; fl 1619)|Composer|Baroque
sumarte|Richard Sumarte|Sumarte, Richard|Sumarte, Richard (d. after 1630)|Composer|Baroque
suppe|Franz von Suppé|Suppé, Franz von|Suppé, Franz von (1819-1895)|Composer|Romantic
susato|Tielman Susato|Susato, Tielman|Susato, Tielman (c1500-1562)|Composer|Renaissance
sussmayr|Franz Xaver Süssmayr|Süssmayr, Franz Xaver|Süssmayr, Franz Xaver (1766-1803)|Composer|Classical
svendsen|Johan Svendsen|Svendsen, Johan|Svendsen, Johan (1840-1911)|Composer|Romantic
sweden|Oscar I of Sweden|Sweden, Oscar I of|Sweden, Oscar I of (1799-1859)|Composer|Romantic
swedishchamberorchestra|Swedish Chamber Orchestra|Swedish Chamber Orchestra||Orchestra|
sweelinck|Jan Pieterszoon Sweelinck|Sweelinck, Jan Pieterszoon|Sweelinck, Jan Pieterszoon (1562-1621)|Composer|Baroque
sweetsavage|Sweet Savage|Sweet Savage|Sweet Savage|Composer|
swrstuttgartradiosymphonyorchestra|SWR Stuttgart Radio Symphony Orchestra|SWR Stuttgart Radio Symphony Orchestra||Orchestra|
sybrandusvannoordt|Sybrandus van Noordt|Noordt, Sybrandus van|Noordt, Sybrandus van (1659-1705)|Composer|Baroque
sylviusleopoldweiss|Sylvius Leopold Weiss|Weiss, Sylvius Leopold|Weiss, Sylvius Leopold (1687-1750)|Composer|Baroque
szadek|Tomasz Szadek|Szadek, Tomasz|Szadek, Tomasz (1550-1612)|Composer|Baroque
szarzyński|Stanisław Sylwester Szarzyński|Szarzyński, Stanisław Sylwester|Szarzyński, Stanisław Sylwester (c1650-c1720)|Composer|Baroque
szymanowska|Maria Agata Szymanowska|Szymanowska, Maria Agata|Szymanowska, Maria Agata (1789-1831)|Composer|Romantic
szymanowski|Karol Szymanowski|Szymanowski, Karol|Szymanowski, Karol (1882-1937)|Composer|20th Century
szymonlaks|Szymon Laks|Laks, Szymon|Laks, Szymon (1901-1983)|Composer|20th Century
tadwadhams|Tad Wadhams|Wadhams, Tad|Wadhams, Tad|Composer|
taffanel|Paul Taffanel|Taffanel, Paul|Taffanel, Paul (1844-1908)|Composer|Romantic
tailour|Robert Tailour|Tailour, Robert|Tailour, Robert (fl1615)|Composer|Baroque
taki|Rentarō Taki|Taki, Rentarō|Taki, Rentarō (1879-1903)|Composer|Romantic
tallinnchamberorchestra|Tallinn Chamber Orchestra|Tallinn Chamber Orchestra||Orchestra|
tallis|Thomas Tallis|Tallis, Thomas|Tallis, Thomas (1505-1585)|Composer|Renaissance
tammelin|Bertha Tammelin|Tammelin, Bertha|Tammelin, Bertha (1836-1915)|Composer|Romantic
taneyev|Sergei Taneyev|Taneyev, Sergei|Taneyev, Sergei (1856-1915)|Composer|Romantic
tapray|Jean-François Tapray|Tapray, Jean-François|Tapray, Jean-François (1738-1819)|Composer|Classical
tarchi|Angelo Tarchi|Tarchi, Angelo|Tarchi, Angelo (1760-1814)|Composer|Classical
tarditi|Orazio Tarditi|Tarditi, Orazio|Tarditi, Orazio (1602-1677)|Composer|Baroque
tarquiniomerula|Tarquinio Merula|Merula, Tarquinio|Merula, Tarquinio (1594/1595-1665)|Composer|Baroque
tarrega|Francisco Tarrega|Tarrega, Francisco|Tarrega, Francisco (1852-1909)|Composer|Romantic
tartini|Giuseppe Tartini|Tartini, Giuseppe|Tartini, Giuseppe (1692-1770)|Composer|Baroque
taubert|Wilhelm Taubert|Taubert, Wilhelm|Taubert, Wilhelm (1811-1891)|Composer|Romantic
tausch|Franz Tausch|Tausch, Franz|Tausch, Franz (1762-1817)|Composer|Classical
tavener|John Tavener|Tavener, John|Tavener, John (b1944)|Composer|20th Century
taverner|John Taverner|Taverner, John|Taverner, John (c1490-1545)|Composer|Renaissance
taylorswift|Taylor Swift|Swift, Taylor|Swift, Taylor|Composer|
tbilisisymphonyorchestra|Tbilisi Symphony Orchestra|Tbilisi Symphony Orchestra||Orchestra|
tchaikovsky|Pyotr Ilyich Tchaikovsky|Tchaikovsky, Pyotr Ilyich|Tchaikovsky, Pyotr Ilyich (1840-1893)|Composer|Romantic
teddygeiger|Teddy Geiger|Geiger, Teddy|Geiger, Teddy|Composer|
teiichiokano|Teiichi Okano|Okano, Teiichi|Okano, Teiichi (1878-1941)|Composer|Romantic
teixeira|António Teixeira|Teixeira, António|Teixeira, António (1707-1769)|Composer|Classical
teklabądarzewskabaranowska|Tekla Bądarzewska-Baranowska|Bądarzewska-Baranowska, Tekla|Bądarzewska-Baranowska, Tekla (1834-1861)|Composer|Romantic
telemann|Georg Philipp Telemann|Telemann, Georg Philipp|Telemann, Georg Philipp (1681-1767)|Composer|Baroque
teodoricopedrini|Teodorico Pedrini|Pedrini, Teodorico|Pedrini, Teodorico (1671-1746)|Composer|Baroque
teresabellocgiorgi|Teresa Belloc-Giorgi|Belloc-Giorgi, Teresa|Belloc-Giorgi, Teresa (1784-1855)|Composer|Romantic
teresacarreno|Teresa Carreño|Carreño, Teresa|Carreño, Teresa (1853-1917)|Composer|Romantic
terradellas|Domènec Terradellas|Terradellas, Domènec|Terradellas, Domènec (c1711-1751)|Composer|Classical
terrybalsamo|Terry Balsamo|Balsamo, Terry|Balsamo, Terry|Composer|
terryriley|Terry Riley|Riley, Terry|Riley, Terry (b1935)|Composer|20th Century
